;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S19;Reposo_EEG _AO;0.208907798;0.314295403;0.288917434;0.185213647;0.202807327;0.268663948;0.327437945;0.197635413;0.191739633;0.255354617;0.359020565;0.189431762;0.142324363;0.268215564;0.362131989;0.220618829;0.19508112;0.248381996;0.374955101;0.179571188
S20;Reposo_EEG _AO;0.424227998;0.268283831;0.162228582;0.144378231;0.190849231;0.210749147;0.286036239;0.310873717;0.162158489;0.164969255;0.306319458;0.363862799;0.193218336;0.196198731;0.312541768;0.296321807;0.200029168;0.196982285;0.281289381;0.319354446
S21;Reposo_EEG _AO;0.308021815;0.316708603;0.183321884;0.187710672;0.178013569;0.236581216;0.245952148;0.332943564;0.151947577;0.207101231;0.222328381;0.409615284;0.158847133;0.250874069;0.265052633;0.319797216;0.181124166;0.243128732;0.24531405;0.322421315
S22;Reposo_EEG _AO;0.22033672;0.201525427;0.129016347;0.429747419;0.172355003;0.19718176;0.213314018;0.404489763;0.187145384;0.209479778;0.260739486;0.336921068;0.158832162;0.208674794;0.213601875;0.406181861;0.18766832;0.188057139;0.221803165;0.390343951
S24;Reposo_EEG _AO;0.239411385;0.328904913;0.241296463;0.18863771;0.222933535;0.321719308;0.234109027;0.219468634;0.260652103;0.317073815;0.215585648;0.204590926;0.201356642;0.317912979;0.255032042;0.223349041;0.244646742;0.305201901;0.246683403;0.201302251
S25;Reposo_EEG _AO;0.203035909;0.234400368;0.155910795;0.397782166;0.17291559;0.220648877;0.191410366;0.409065279;0.241483089;0.252739039;0.157622387;0.344481899;0.187158073;0.208348216;0.168887403;0.429527576;0.151518251;0.183542047;0.179145446;0.481409619
S26;Reposo_EEG _AO;0.144811569;0.308471197;0.290405214;0.252100185;0.072116298;0.29732045;0.39636979;0.230583083;0.100823281;0.30358784;0.393840829;0.198558663;0.074167124;0.271583446;0.399806974;0.249605863;0.109530307;0.274548903;0.415838521;0.197549006
S27;Reposo_EEG _AO;0.155525433;0.379507788;0.243179621;0.219251247;0.094900058;0.49244388;0.267891912;0.143591418;0.072882574;0.56576444;0.254691971;0.105828315;0.094086359;0.455256154;0.305983998;0.143513822;0.074378361;0.474608718;0.301712054;0.147975831
S28;Reposo_EEG _AO;0.357907058;0.310736037;0.17287582;0.155866076;0.253159888;0.195014855;0.318160157;0.230258451;0.254794501;0.178564349;0.326357071;0.237853186;0.259583003;0.212202737;0.298743528;0.227190318;0.18009432;0.142443676;0.396931457;0.27797289
S29;Reposo_EEG _AO;0.162714701;0.193922579;0.367522353;0.266157547;0.113398062;0.132805041;0.565708523;0.183747343;0.188666265;0.143961066;0.526493874;0.13787755;0.116664995;0.15128762;0.534778667;0.191421929;0.086129492;0.107252473;0.632310932;0.170977606
S30;Reposo_EEG _AO;0.099574717;0.21903878;0.30496989;0.373057443;0.091883546;0.188952198;0.317099511;0.398345044;0.096598377;0.159509889;0.377049915;0.363093449;0.08155255;0.1687108;0.370912972;0.376304761;0.074777177;0.144413646;0.413370038;0.364318229
S31;Reposo_EEG _AO;0.332572975;0.221793754;0.178524881;0.263416601;0.334134925;0.253452688;0.179672731;0.229265689;0.312574947;0.331330838;0.168365014;0.184650839;0.305941998;0.274655316;0.169498136;0.246639191;0.293704881;0.292432279;0.190756976;0.219160607
S32;Reposo_EEG _AO;0.135092203;0.264566946;0.300307173;0.297525903;0.164368608;0.202269716;0.340622026;0.290698044;0.201803739;0.216586929;0.322852749;0.256694475;0.164499929;0.189583082;0.35943915;0.284081795;0.151218329;0.215857804;0.34166998;0.288898651
S33;Reposo_EEG _AO;0.127308335;0.148879039;0.293399001;0.425481378;0.097993881;0.124187806;0.344888809;0.427037722;0.13963132;0.152694548;0.294331841;0.406395372;0.095867018;0.137260826;0.292894315;0.468400875;0.082790559;0.125619713;0.395574073;0.388919752
S34;Reposo_EEG _AO;0.045399437;0.076905082;0.781278527;0.095307921;0.029325331;0.060538655;0.825452489;0.084162542;0.04226225;0.082444504;0.792117376;0.082714977;0.031528015;0.07284087;0.804253536;0.090739986;0.029296439;0.067189163;0.815374907;0.087460544
S35;Reposo_EEG _AO;0.35630153;0.252131909;0.11462818;0.269699643;0.339440503;0.298313437;0.115634067;0.242417125;0.405415638;0.303093406;0.097711312;0.191557652;0.311223465;0.286360586;0.13003941;0.267010613;0.329437173;0.265786548;0.139545754;0.261877841
S36;Reposo_EEG _AO;0.178046755;0.200275421;0.28473756;0.328809057;0.2510358;0.211632408;0.363423432;0.169487363;0.310388454;0.238202976;0.333418861;0.1144945;0.208199975;0.203695653;0.410168275;0.174041938;0.20858304;0.182972652;0.366319627;0.233057397
S37;Reposo_EEG _AO;0.247093116;0.228397806;0.246316715;0.276595017;0.189725665;0.18534389;0.316764982;0.306744023;0.171368939;0.186150842;0.345894947;0.295038488;0.184619249;0.189236714;0.318046917;0.306695608;0.156167791;0.164127633;0.34313527;0.335083288
S2;Reposo_EEG;0.084274014;0.201487068;0.537996972;0.169335418;0.069030264;0.131210451;0.590972933;0.200204766;0.072147971;0.109768218;0.594885797;0.214555509;0.062187389;0.120997046;0.573040757;0.232266151;0.068567234;0.111963024;0.670300946;0.145218454
S3;Reposo_EEG;0.129752836;0.141818082;0.294098256;0.432593025;0.105326067;0.132403893;0.278378404;0.481521348;0.115038311;0.122314911;0.286978031;0.472940926;0.110094479;0.116783947;0.298931301;0.471989;0.080700624;0.118565868;0.322477922;0.475892618
S5;Reposo_EEG;0.058222969;0.080276474;0.509030069;0.350691699;0.069633325;0.081479043;0.492206397;0.354887236;0.101530297;0.105112813;0.463702107;0.32786402;0.067520677;0.075908188;0.48916576;0.364947241;0.072784084;0.083950598;0.519846535;0.322242658
S6;Reposo_EEG;0.072897328;0.12568435;0.60266697;0.19572306;0.04788344;0.110856753;0.582124157;0.25316228;0.051565874;0.109542341;0.566956012;0.265748812;0.056288905;0.113465391;0.549672512;0.273485164;0.035139566;0.082018473;0.676232575;0.201832527
S7;Reposo_EEG;0.195539237;0.253267508;0.347262422;0.200275812;0.091141657;0.220715077;0.368952016;0.314429454;0.121071866;0.182030077;0.300320125;0.38722195;0.187584752;0.224105646;0.308748788;0.27588741;0.15036833;0.182743005;0.356199943;0.304559825
S10;Reposo_EEG;0.046024186;0.105495539;0.740327578;0.105825812;0.049808872;0.077252211;0.729788469;0.139597451;0.065375838;0.080526231;0.699697254;0.150334714;0.046026187;0.071993556;0.754244763;0.12462115;0.048898875;0.074528517;0.742697584;0.130524745
S11;Reposo_EEG;0.05679092;0.068744778;0.778342223;0.094905793;0.031642031;0.040658811;0.846635203;0.079947435;0.023027635;0.033809733;0.87434553;0.06780678;0.022152139;0.035320247;0.875324974;0.066445264;0.023200981;0.031312211;0.871080842;0.073190522
S13;Reposo_EEG;0.205198193;0.222247612;0.185734879;0.382843269;0.175149074;0.176624066;0.207953411;0.43653499;0.184607654;0.204058495;0.201741109;0.40583096;0.195857634;0.172661759;0.199217296;0.428344172;0.185229591;0.179803193;0.188590645;0.442794514
S14;Reposo_EEG;0.123002082;0.142456723;0.58786154;0.145013898;0.11123515;0.112794808;0.593687731;0.179632783;0.099443084;0.099083354;0.583171626;0.214779568;0.088403754;0.096668765;0.601725299;0.210329224;0.092048957;0.11234411;0.626354141;0.166922519
S15;Reposo_EEG;0.035499593;0.080759879;0.75632748;0.125534594;0.025144715;0.06433802;0.76873096;0.139406255;0.031239329;0.067398591;0.768606115;0.130960666;0.027090603;0.066511541;0.778304098;0.125944499;0.024321785;0.070845954;0.769485062;0.133757413
S16;Reposo_EEG;0.134461145;0.163576543;0.52949572;0.170416137;0.070174534;0.126091634;0.574502279;0.224427731;0.057810872;0.116945868;0.596025058;0.223470816;0.07448564;0.127096002;0.582062343;0.211151803;0.045667606;0.095339775;0.661639766;0.193635539
S18;Reposo_EEG;0.155612236;0.276217385;0.296412815;0.268988361;0.121803385;0.221344557;0.316563319;0.335844515;0.128436339;0.210779161;0.32407976;0.332117003;0.100113673;0.220423736;0.363145606;0.312531728;0.121654201;0.185267784;0.353834449;0.336226083
S19;Reposo_EEG;0.103513269;0.230890014;0.533972493;0.129876276;0.081523626;0.205851259;0.579687108;0.131299188;0.070423092;0.208664055;0.585607206;0.13324467;0.075896006;0.212717135;0.558711271;0.150703873;0.071426721;0.211525628;0.590173673;0.125530215
S20;Reposo_EEG;0.097505912;0.103204504;0.670500556;0.128141749;0.076903466;0.06194811;0.719899833;0.140695415;0.051340183;0.051545351;0.756723306;0.139754503;0.046130787;0.051075234;0.760819795;0.141365929;0.031232099;0.037581742;0.799591947;0.131166242
S21;Reposo_EEG;0.185507933;0.316801775;0.242898122;0.251049895;0.136910525;0.215100789;0.291964664;0.350139734;0.166579186;0.181503073;0.257193577;0.38538628;0.144408569;0.217864942;0.299773603;0.331929654;0.147173503;0.206053934;0.298503722;0.341520026
S22;Reposo_EEG;0.113077965;0.129640326;0.309647611;0.424037747;0.082199013;0.10193396;0.463773837;0.337458014;0.11294036;0.096827805;0.51712563;0.265687591;0.099085176;0.098857901;0.444968905;0.341507635;0.081465004;0.105837932;0.475510308;0.324491662
S24;Reposo_EEG;0.078346676;0.069474141;0.792051919;0.059393913;0.036896226;0.032056372;0.872361685;0.057907385;0.033632913;0.034009973;0.871126772;0.060400682;0.045052741;0.042964594;0.839448861;0.071762799;0.018393616;0.022222865;0.913243523;0.045611906
S25;Reposo_EEG;0.094669445;0.133350225;0.236356026;0.525523254;0.074378321;0.118600898;0.255009206;0.546412143;0.098012051;0.13547646;0.217536881;0.544733945;0.070877321;0.119808169;0.247864184;0.554618627;0.061407297;0.112031018;0.226519838;0.593892629
S26;Reposo_EEG;0.100323978;0.240852873;0.400259025;0.255348224;0.04550265;0.200026928;0.549163135;0.2036623;0.041005653;0.181184125;0.607314477;0.169343867;0.039560124;0.157253831;0.628603797;0.17293961;0.045807081;0.151555564;0.629674091;0.171418333
S27;Reposo_EEG;0.075185881;0.121205392;0.604818836;0.196159824;0.030069369;0.084575785;0.806330278;0.078215612;0.025388796;0.081295235;0.832570864;0.060090343;0.026101769;0.070480913;0.824343165;0.078147274;0.036227724;0.082371674;0.787439508;0.092821238
S28;Reposo_EEG;0.221513101;0.191018996;0.437418045;0.148275076;0.074475729;0.103276904;0.687651944;0.133602484;0.051755516;0.080248419;0.743612195;0.123574519;0.08309149;0.092454983;0.68100182;0.142757538;0.046312427;0.06180209;0.766446298;0.124375656
S29;Reposo_EEG;0.053648048;0.071127437;0.706106795;0.164252818;0.027265527;0.049742336;0.826031248;0.095934408;0.022035282;0.050573835;0.850928576;0.075932646;0.023105274;0.050066756;0.844424834;0.081243624;0.021693529;0.047339296;0.83480723;0.095305742
S30;Reposo_EEG;0.109020954;0.167148824;0.389120703;0.333325484;0.122065911;0.179869732;0.363380155;0.332699565;0.087888193;0.198967827;0.395875675;0.314956722;0.086168781;0.166627223;0.409986133;0.335601928;0.105066296;0.180222553;0.414471485;0.298121822
S31;Reposo_EEG;0.093786048;0.161263491;0.325434863;0.409929632;0.100613661;0.126022052;0.415383452;0.347486103;0.212511742;0.17703849;0.367511855;0.23652803;0.139023535;0.154078837;0.311693839;0.382427803;0.215852911;0.131266499;0.409845877;0.235910554
S32;Reposo_EEG;0.064721261;0.15075259;0.609652004;0.171638707;0.047461569;0.111341078;0.710168937;0.128927261;0.046294651;0.120490678;0.722176217;0.109531706;0.043217147;0.104563215;0.736725473;0.113610674;0.045751037;0.121051083;0.717010533;0.114611693
S33;Reposo_EEG;0.067415936;0.12233818;0.503529604;0.304329585;0.039961438;0.096937627;0.571155869;0.288256125;0.035625771;0.086307537;0.595797637;0.277857174;0.040500108;0.088737707;0.590489975;0.277113266;0.03083117;0.071996827;0.602013633;0.292027504
S34;Reposo_EEG;0.047777221;0.07715967;0.780099639;0.093708844;0.025077249;0.050440181;0.848093668;0.075548949;0.027576684;0.056479461;0.848234823;0.066992363;0.027818746;0.054454863;0.843691268;0.073152166;0.024085721;0.051261395;0.840018326;0.083784996
S35;Reposo_EEG;0.283679613;0.242306595;0.185644072;0.276834768;0.240759877;0.322701991;0.161181639;0.269844263;0.301998069;0.309094157;0.153968855;0.230869714;0.263885067;0.302676796;0.179883379;0.24967627;0.233395723;0.259772006;0.18889342;0.312245254
S36;Reposo_EEG;0.050778443;0.170920042;0.693038836;0.084680919;0.030957525;0.132530597;0.783739305;0.052462975;0.030032278;0.136101305;0.793875031;0.039771344;0.028817046;0.121722883;0.807906183;0.041272098;0.030039433;0.143795878;0.781334287;0.044608159
S37;Reposo_EEG;0.049722266;0.158464239;0.650777495;0.14018558;0.038065168;0.118728891;0.728197255;0.114436434;0.036563025;0.095233898;0.765610582;0.102056151;0.03669618;0.111277615;0.735980802;0.115597185;0.039882444;0.098606932;0.741687824;0.119122824
S2;contrast_both;0.210479071;0.30701128;0.244651124;0.235133734;0.194982691;0.25039929;0.251165628;0.299303883;0.189620618;0.242662882;0.239971303;0.322600556;0.186443147;0.238572468;0.254356007;0.315607836;0.188080928;0.307310978;0.231212236;0.269103429
S3;contrast_both;0.270098824;0.390904981;0.144434138;0.19216996;0.253315372;0.320205219;0.168155678;0.256031123;0.248258473;0.234282078;0.186889955;0.327733387;0.240498681;0.278205791;0.180464528;0.297691151;0.250250967;0.293770885;0.174224045;0.279138054
S5;contrast_both;0.078544241;0.152134062;0.421462032;0.345370591;0.059657242;0.15986923;0.382708554;0.39461686;0.092229773;0.172719673;0.358665744;0.373621027;0.052716846;0.127056575;0.483830542;0.334582389;0.081867859;0.17789728;0.315434492;0.419790496
S6;contrast_both;0.246035745;0.32747674;0.16586756;0.256680036;0.135822559;0.264547164;0.21241655;0.381658437;0.118530378;0.213681295;0.243831134;0.417509364;0.142000116;0.217591196;0.229020341;0.405019007;0.124118203;0.245430051;0.228246136;0.393637541
S7;contrast_both;0.335134073;0.340457927;0.150254335;0.172211144;0.202403946;0.307098601;0.207143442;0.281395509;0.149778292;0.28973572;0.228691059;0.32973;0.166871235;0.317619597;0.2201719;0.293228335;0.208039013;0.325846094;0.189905657;0.274064723
S10;contrast_both;0.163605958;0.303129479;0.283872187;0.244596784;0.152504734;0.259197675;0.271329566;0.310219086;0.163293374;0.258709725;0.24415058;0.32674685;0.171981196;0.259522812;0.263225292;0.297196842;0.142083575;0.268579875;0.27146342;0.311898941
S11;contrast_both;0.224060605;0.351579482;0.181413831;0.23946204;0.250247605;0.340967053;0.171743;0.233855352;0.253726242;0.356713566;0.178650593;0.207456516;0.253974078;0.33428166;0.179011626;0.229660872;0.234807403;0.363157137;0.190780187;0.208153887
S13;contrast_both;0.202453731;0.280617725;0.14680334;0.360925323;0.224938453;0.275344473;0.158892382;0.333648597;0.210607196;0.271223956;0.171428812;0.341219555;0.193851852;0.279238942;0.173665278;0.346152389;0.20441883;0.280650932;0.165294471;0.343830632
S14;contrast_both;0.398123785;0.330808122;0.163563454;0.105517906;0.232972348;0.315625253;0.224884048;0.217686871;0.166666823;0.28604871;0.235470358;0.297625353;0.196949016;0.337655527;0.22578485;0.229664261;0.215304808;0.278037811;0.242178356;0.253239164
S15;contrast_both;0.096196169;0.218077399;0.477258179;0.206565885;0.081359484;0.186892167;0.489744397;0.240139983;0.076780417;0.17439592;0.519350148;0.227336343;0.079968678;0.177884103;0.508718565;0.231301846;0.066089922;0.153358847;0.56294931;0.215548802
S16;contrast_both;0.213323988;0.304625643;0.17826053;0.290429037;0.108713593;0.231493574;0.178789704;0.455773545;0.155831002;0.20764425;0.164391573;0.446724281;0.232279173;0.210234836;0.155656998;0.384062491;0.13185977;0.225314143;0.17844693;0.437135383
S18;contrast_both;0.136630133;0.342281694;0.219634387;0.297731199;0.105297117;0.312410268;0.231235385;0.34804336;0.096623565;0.274623903;0.243154383;0.383312984;0.106415023;0.276406496;0.246794452;0.367741573;0.101495313;0.258251043;0.260357366;0.376898225
S19;contrast_both;0.174561598;0.315096549;0.293673854;0.214293803;0.137841028;0.295892663;0.32922017;0.234967166;0.125695805;0.280086786;0.362722231;0.229414835;0.115963014;0.268167043;0.356567733;0.256662012;0.122243181;0.285459257;0.364949937;0.224826054
S20;contrast_both;0.310430224;0.308103631;0.132017121;0.246836049;0.223893424;0.205889721;0.16463866;0.401867425;0.179746796;0.180623659;0.182117936;0.451717923;0.221400899;0.213157913;0.176529398;0.384624356;0.210877275;0.203592991;0.167026191;0.413629946
S21;contrast_both;0.367301757;0.343527193;0.149957824;0.137080306;0.242537843;0.30466464;0.194063443;0.25542986;0.169264439;0.237955689;0.19637221;0.39013078;0.228426807;0.290312088;0.203747372;0.274053896;0.224685434;0.236650727;0.233099853;0.301690031
S22;contrast_both;0.308091494;0.280051424;0.154319252;0.250850706;0.187118094;0.27551459;0.201295368;0.330717097;0.179880023;0.270601433;0.201212846;0.344381698;0.205946109;0.266574298;0.186389789;0.335267834;0.192735181;0.295051416;0.192825069;0.313833247
S24;contrast_both;0.128135503;0.422455485;0.243230372;0.203861967;0.129090349;0.346847294;0.283921217;0.238244846;0.20950657;0.277368583;0.277703476;0.233649222;0.164267719;0.333366982;0.266711043;0.233160076;0.116065724;0.306758243;0.321659043;0.253258766
S25;contrast_both;0.111742899;0.209218341;0.215140081;0.447504862;0.091943626;0.213678675;0.204079069;0.477885441;0.123279388;0.19953402;0.177551061;0.490224889;0.101843366;0.205853821;0.208818203;0.472262009;0.080276993;0.15032068;0.176818143;0.582770399
S26;contrast_both;0.111533832;0.402785553;0.178922601;0.303635334;0.089509097;0.434288144;0.200668903;0.271704698;0.110721324;0.429148039;0.221652198;0.234536847;0.103937303;0.396155659;0.261252638;0.235989671;0.100097392;0.382226629;0.198074054;0.31283984
S27;contrast_both;0.2055728;0.341935069;0.200398587;0.247656274;0.174751361;0.372272833;0.253339041;0.196576695;0.136178208;0.393410639;0.304483212;0.162826037;0.138313245;0.340757186;0.327429433;0.190703409;0.152578005;0.36500703;0.277751985;0.200543
S28;contrast_both;0.236093831;0.374482828;0.178220552;0.204973357;0.238238233;0.382139455;0.169319239;0.205564257;0.236683248;0.380008637;0.167464047;0.211603073;0.246049448;0.381658669;0.168880018;0.19876271;0.196666318;0.396626229;0.187269702;0.214442062
S29;contrast_both;0.127362201;0.31037475;0.213323763;0.337322032;0.142448219;0.346088954;0.236222283;0.267116125;0.210431254;0.329602862;0.228101525;0.226641638;0.127909831;0.314451669;0.247326286;0.30308238;0.135392061;0.298464254;0.286916387;0.271475378
S30;contrast_both;0.065606811;0.189741006;0.308475073;0.43268585;0.071797827;0.213842116;0.304658704;0.405419009;0.065823173;0.180685212;0.346159102;0.402619387;0.050541583;0.160700628;0.32663158;0.457769457;0.047832929;0.166820497;0.40010643;0.381356404
S31;contrast_both;0.217580695;0.352126924;0.183606301;0.243490263;0.193577277;0.410397966;0.170325108;0.222091404;0.197696709;0.429135111;0.167549673;0.201540557;0.191749054;0.379505113;0.19358761;0.232279483;0.246683368;0.406074444;0.151383087;0.192141363
S32;contrast_both;0.1394634;0.477740223;0.181257051;0.199073643;0.164579072;0.482893188;0.172662054;0.178009143;0.174298197;0.498896158;0.163793965;0.160844664;0.169123286;0.512518351;0.155884228;0.160530107;0.168874158;0.467252021;0.169385025;0.19205348
S33;contrast_both;0.176434425;0.207791481;0.193846491;0.41474174;0.211039229;0.207688167;0.180952811;0.387494837;0.25849667;0.214841122;0.174066436;0.338927786;0.19685207;0.195555404;0.212803452;0.380170911;0.197787486;0.195814788;0.190123231;0.40512838
S34;contrast_both;0.121560667;0.20165615;0.362072983;0.310978468;0.119218233;0.219036499;0.371291142;0.287446262;0.141028919;0.208994771;0.39599166;0.250894122;0.108314171;0.181677837;0.403242997;0.30245018;0.100264671;0.168309165;0.485699047;0.242500669
S35;contrast_both;0.283891446;0.316248979;0.180350475;0.217393852;0.310447582;0.317353884;0.171448097;0.199028743;0.431847074;0.334055952;0.109021732;0.124096652;0.303490919;0.331141634;0.155619037;0.208019702;0.290233868;0.318183602;0.161811033;0.228310532
S36;contrast_both;0.146480868;0.270039184;0.196213968;0.377379662;0.162948688;0.32090384;0.186294263;0.322734765;0.199167794;0.364242192;0.19480668;0.237993333;0.174416812;0.307089485;0.212180826;0.299747388;0.15835032;0.299579813;0.211836522;0.32501561
S37;contrast_both;0.204345382;0.278944904;0.277783238;0.236971329;0.169690035;0.226105955;0.296136299;0.306348623;0.162432074;0.206094229;0.306951933;0.323277307;0.16944108;0.192225152;0.322519203;0.314056927;0.150524834;0.185387526;0.300798344;0.361790009
S2;contrast_left;0.114753907;0.354822848;0.234562553;0.292776258;0.108622104;0.292879811;0.249040189;0.345998087;0.123543361;0.232861136;0.262711969;0.376445314;0.099799004;0.254366122;0.236618723;0.405235238;0.123729214;0.280435175;0.257650139;0.333860693
S3;contrast_left;0.384024125;0.305932697;0.122386955;0.18567699;0.225856306;0.316584827;0.160831327;0.293813134;0.151144823;0.314897991;0.179954707;0.351275832;0.192103563;0.311495188;0.175955512;0.318332186;0.194251373;0.315223396;0.174897715;0.312683069
S5;contrast_left;0.109270962;0.152225938;0.41037529;0.323606432;0.113292065;0.141290879;0.395880465;0.345052494;0.103558502;0.158038929;0.410337007;0.323929746;0.091371149;0.119928804;0.509673604;0.27572325;0.106476764;0.163457505;0.351524851;0.3735329
S6;contrast_left;0.143955211;0.321534571;0.25260272;0.276381084;0.096245094;0.250158096;0.258411497;0.387228878;0.123283581;0.222429802;0.244292247;0.401246372;0.166160847;0.212803455;0.256250906;0.3572461;0.073584364;0.238157664;0.293156114;0.384953328
S7;contrast_left;0.283620223;0.38573522;0.150870503;0.176128984;0.227294085;0.320519789;0.178481616;0.26938473;0.195699159;0.303732506;0.184207977;0.311803593;0.253653882;0.317105103;0.175478246;0.250251044;0.19363265;0.366842691;0.166513943;0.267975411
S10;contrast_left;0.155984945;0.275938507;0.295088368;0.269926487;0.11881783;0.192173;0.288439402;0.395393467;0.182840153;0.178664406;0.245849764;0.387019185;0.135532471;0.209236885;0.299779826;0.351913981;0.166600821;0.193854293;0.248572437;0.383683407
S11;contrast_left;0.175277932;0.39961106;0.177288935;0.243796635;0.158129069;0.373911337;0.176245683;0.287096819;0.174253605;0.343001267;0.17673637;0.301306281;0.159327215;0.345946796;0.198995489;0.291569001;0.139187239;0.368480792;0.191316073;0.296089418
S13;contrast_left;0.241365868;0.327400222;0.147663412;0.277702074;0.219475352;0.298768745;0.194231344;0.283602627;0.217982062;0.296283794;0.195829529;0.28552346;0.205195751;0.291524386;0.175461461;0.323459559;0.20456951;0.302906141;0.194581679;0.292607831
S14;contrast_left;0.22589598;0.330098225;0.199664786;0.239436447;0.142050525;0.260631806;0.228432229;0.360683746;0.150502107;0.222364985;0.21430641;0.40462882;0.139042598;0.253944772;0.209920411;0.389003833;0.198050668;0.240367406;0.216163491;0.337045125
S15;contrast_left;0.175781591;0.348124564;0.254814465;0.217683091;0.137039002;0.32063444;0.285569891;0.249087558;0.151928403;0.30336883;0.290390097;0.245004589;0.126875986;0.306833124;0.321698007;0.237157255;0.13517911;0.314834419;0.292518977;0.250895701
S16;contrast_left;0.245566956;0.345151753;0.1800258;0.222397836;0.145312496;0.224560765;0.20355012;0.413265811;0.163352283;0.178554241;0.180491354;0.464054518;0.234411695;0.207106921;0.186234401;0.359285483;0.177742897;0.214524629;0.179842898;0.418420779
S18;contrast_left;0.295636214;0.315254809;0.156873814;0.229991681;0.170200116;0.299273229;0.221691099;0.306271739;0.114433672;0.246808715;0.275623323;0.360217615;0.148250205;0.261471038;0.26431813;0.323447454;0.149243164;0.259738423;0.254479066;0.333623154
S19;contrast_left;0.168177566;0.306614567;0.352501904;0.170964603;0.158268628;0.291939482;0.364535273;0.18377033;0.156178821;0.304908076;0.363417126;0.173812548;0.116914888;0.273262451;0.386762815;0.220011736;0.145496737;0.301061285;0.392784982;0.159275073
S20;contrast_left;0.252902653;0.412019899;0.129657561;0.203668362;0.243683922;0.301394948;0.170063506;0.279119213;0.21816231;0.230827075;0.205283536;0.335971728;0.254408601;0.271714883;0.18476768;0.283680087;0.226472313;0.31615526;0.170359232;0.280716387
